year,gm,win_pct,gb,run_diff
1972,19,0.526,-1.0,
1972,20,0.5,-1.0,
1972,21,0.524,-0.5,
1972,22,0.5,-1.0,
1972,23,0.478,-0.5,
1972,24,0.5,-0.5,
1972,25,0.52,0.5,
1972,26,0.538,1.5,
1972,27,0.556,1.0,
1972,28,0.571,1.0,
1972,29,0.552,0.0,
1972,30,0.533,-1.0,
1972,31,0.548,0.0,
1972,32,0.562,1.0,
1972,33,0.545,0.0,
1972,34,0.529,-1.0,
1972,35,0.543,-1.5,
1972,36,0.528,-2.5,
1972,37,0.514,-3.5,
1972,38,0.526,-2.5,
1972,39,0.538,-1.5,
1972,40,0.55,-0.5,
1972,41,0.561,0.5,
1972,42,0.571,1.5,
1972,43,0.558,1.5,
1972,44,0.568,1.5,
1972,45,0.578,1.5,
1972,46,0.565,0.5,
1972,47,0.574,1.5,
1972,48,0.562,0.5,
1972,49,0.571,0.5,
1972,50,0.56,-0.5,
1972,51,0.569,0.0,
1972,52,0.558,-1.0,
1972,53,0.547,-1.5,
1972,54,0.556,-2.0,
1972,55,0.545,-2.5,
1972,56,0.536,-3.5,
1972,57,0.526,-3.5,
1972,58,0.517,-3.5,
1972,59,0.525,-3.0,
1972,60,0.533,-2.5,
1972,61,0.525,-3.5,
1972,62,0.516,-3.5,
1972,63,0.524,-3.0,
1972,64,0.516,-4.0,
1972,65,0.508,-5.0,
1972,66,0.515,-5.0,
1972,67,0.507,-5.0,
1972,68,0.5,-5.0,
1972,69,0.493,-6.0,
1972,70,0.486,-7.0,
1972,71,0.479,-7.5,
1972,72,0.486,-7.0,
1972,73,0.493,-6.5,
1972,74,0.5,-5.5,
1972,75,0.493,-6.5,
1972,76,0.5,-5.0,
1972,77,0.506,-5.0,
1972,78,0.5,-5.0,
1972,79,0.494,-6.0,
1972,80,0.5,-6.0,
1972,81,0.494,-7.5,
1972,82,0.488,-8.5,
1972,83,0.494,-8.5,
1972,84,0.488,-8.0,
1972,85,0.494,-8.0,
1972,86,0.488,-8.5,
1972,87,0.494,-8.5,
1972,88,0.5,-8.5,
1972,89,0.494,-8.5,
1972,90,0.5,-8.5,
1972,91,0.505,-7.5,
1972,92,0.5,-7.5,
1972,93,0.495,-8.5,
1972,94,0.489,-8.5,
1972,95,0.484,-8.5,
1972,96,0.479,-9.5,
1972,97,0.474,-8.5,
1972,98,0.48,-8.0,
1972,99,0.475,-9.5,
1972,100,0.48,-9.5,
1972,101,0.485,-8.5,
1972,102,0.48,-10.0,
1972,103,0.476,-11.0,
1972,104,0.481,-10.0,
1972,105,0.486,-9.0,
1972,106,0.491,-8.0,
1972,107,0.495,-8.0,
1972,108,0.5,-8.5,
1972,109,0.495,-9.5,
1972,110,0.5,-8.5,
1972,111,0.495,-9.5,
1972,112,0.5,-9.5,
1972,113,0.496,-10.5,
1972,114,0.491,-11.5,
1972,115,0.496,-11.5,
1972,116,0.5,-10.5,
1972,117,0.496,-11.5,
1972,118,0.5,-11.5,
1972,119,0.504,-10.5,
1972,120,0.508,-10.5,
1972,121,0.504,-11.0,
1972,122,0.5,-12.0,
1972,123,0.504,-11.5,
1972,124,0.5,-12.0,
1972,125,0.504,-12.0,
1972,126,0.508,-11.0,
1972,127,0.512,-11.0,
1972,128,0.508,-11.0,
1972,129,0.504,-11.0,
1972,130,0.508,-10.0,
1972,131,0.504,-11.0,
1972,132,0.5,-10.5,
1972,133,0.496,-11.0,
1972,134,0.5,-10.0,
1972,135,0.504,-9.5,
1972,136,0.5,-10.0,
1972,137,0.496,-11.0,
1972,138,0.493,-12.0,
1972,139,0.496,-11.0,
1972,140,0.5,-11.0,
1972,141,0.496,-11.0,
1972,142,0.5,-11.0,
1972,143,0.497,-12.0,
1972,144,0.5,-12.0,
1972,145,0.497,-12.0,
1972,146,0.5,-11.0,
1972,147,0.503,-11.0,
1972,148,0.5,-11.5,
1972,149,0.503,-10.5,
1972,150,0.507,-9.5,
1972,151,0.503,-10.5,
1972,152,0.507,-9.5,
1972,153,0.503,-10.5,
1972,154,0.506,-10.5,
1972,155,0.51,-10.5,
1971,1,0.0,-1.0,
1971,2,0.5,-0.5,
1971,3,0.333,-1.5,
1971,4,0.25,-1.5,
1971,5,0.4,-1.5,
1971,6,0.333,-2.5,
1971,7,0.429,-2.0,
1971,8,0.375,-2.5,
1971,9,0.333,-3.5,
1971,10,0.3,-3.5,
1971,11,0.273,-3.5,
1971,12,0.25,-4.5,
1971,13,0.231,-6.0,
1971,14,0.286,-6.0,
1971,15,0.333,-5.0,
1971,16,0.375,-4.0,
1971,17,0.412,-4.0,
1971,18,0.444,-4.0,
1971,19,0.474,-3.5,
1971,20,0.45,-3.5,
1971,21,0.476,-3.5,
1971,22,0.455,-4.5,
1971,23,0.478,-4.5,
1971,24,0.458,-5.5,
1971,25,0.44,-5.5,
1971,26,0.423,-6.5,
1971,27,0.444,-5.5,
1971,28,0.429,-6.5,
1971,29,0.448,-6.0,
1971,30,0.433,-7.0,
1971,31,0.419,-7.0,
1971,32,0.406,-7.5,
1971,33,0.424,-8.0,
1971,34,0.441,-8.0,
1971,35,0.429,-9.0,
1971,36,0.417,-10.0,
1971,37,0.432,-9.0,
1971,38,0.421,-10.0,
1971,39,0.436,-9.0,
1971,40,0.425,-10.0,
1971,41,0.439,-9.0,
1971,42,0.429,-9.0,
1971,43,0.442,-9.0,
1971,44,0.432,-10.0,
1971,45,0.422,-11.0,
1971,46,0.435,-10.0,
1971,47,0.447,-10.0,
1971,48,0.458,-10.0,
1971,49,0.449,-10.5,
1971,50,0.46,-10.5,
1971,51,0.451,-10.5,
1971,52,0.462,-9.5,
1971,53,0.453,-9.5,
1971,54,0.463,-8.5,
1971,55,0.473,-8.0,
1971,56,0.482,-7.0,
1971,57,0.474,-7.0,
1971,58,0.466,-7.0,
1971,59,0.475,-7.0,
1971,60,0.483,-7.0,
1971,61,0.492,-6.0,
1971,62,0.5,-5.0,
1971,63,0.508,-5.0,
1971,64,0.5,-5.0,
1971,65,0.508,-5.5,
1971,66,0.515,-5.5,
1971,67,0.507,-7.0,
1971,68,0.515,-6.5,
1971,69,0.507,-7.5,
1971,70,0.5,-8.5,
1971,71,0.507,-8.0,
1971,72,0.5,-8.0,
1971,73,0.507,-7.5,
1971,74,0.5,-7.5,
1971,75,0.507,-6.5,
1971,76,0.513,-5.5,
1971,77,0.506,-6.5,
1971,78,0.5,-6.5,
1971,79,0.506,-6.5,
1971,80,0.512,-5.5,
1971,81,0.519,-5.5,
1971,82,0.524,-4.5,
1971,83,0.53,-3.5,
1971,84,0.524,-3.5,
1971,85,0.518,-4.0,
1971,86,0.512,-4.0,
1971,87,0.506,-5.0,
1971,88,0.5,-6.0,
1971,89,0.494,-7.0,
1971,90,0.5,-6.0,
1971,91,0.505,-5.0,
1971,92,0.5,-6.0,
1971,93,0.495,-6.0,
1971,94,0.489,-7.0,
1971,95,0.484,-7.0,
1971,96,0.49,-7.0,
1971,97,0.485,-7.0,
1971,98,0.48,-8.0,
1971,99,0.485,-8.0,
1971,100,0.48,-8.0,
1971,101,0.475,-8.0,
1971,102,0.471,-8.5,
1971,103,0.476,-7.5,
1971,104,0.471,-8.5,
1971,105,0.467,-8.5,
1971,106,0.472,-8.5,
1971,107,0.477,-8.5,
1971,108,0.472,-9.0,
1971,109,0.477,-8.0,
1971,110,0.482,-7.0,
1971,111,0.477,-7.0,
1971,112,0.482,-6.0,
1971,113,0.478,-5.5,
1971,114,0.482,-5.0,
1971,115,0.487,-4.5,
1971,116,0.491,-4.5,
1971,117,0.496,-3.5,
1971,118,0.492,-4.0,
1971,119,0.496,-4.0,
1971,120,0.492,-5.0,
1971,121,0.488,-6.0,
1971,122,0.484,-6.5,
1971,123,0.488,-6.5,
1971,124,0.484,-7.5,
1971,125,0.488,-6.5,
1971,126,0.484,-6.5,
1971,127,0.48,-6.5,
1971,128,0.477,-7.5,
1971,129,0.481,-7.5,
1971,130,0.485,-6.5,
1971,131,0.481,-7.5,
1971,132,0.477,-7.5,
1971,133,0.474,-8.5,
1971,134,0.478,-8.0,
1971,135,0.481,-8.0,
1971,136,0.485,-8.0,
1971,137,0.482,-8.5,
1971,138,0.478,-8.5,
1971,139,0.482,-8.5,
1971,140,0.479,-8.0,
1971,141,0.482,-7.0,
1971,142,0.486,-6.0,
1971,143,0.49,-5.0,
1971,144,0.493,-4.5,
1971,145,0.497,-3.5,
1971,146,0.5,-3.0,
1971,147,0.503,-2.0,
1971,148,0.507,-1.0,
1971,149,0.503,-1.0,
1971,150,0.5,-1.0,
1971,151,0.497,-2.0,
1971,152,0.493,-2.0,
1971,153,0.497,-1.5,
1971,154,0.5,-1.5,
1971,155,0.497,-1.5,
1971,156,0.494,-2.5,
1971,157,0.497,-2.0,
1971,158,0.5,-1.0,
1971,159,0.503,-1.0,
1971,160,0.506,-1.0,
1971,161,0.503,-1.0,
1971,162,0.506,-1.0,
1970,1,0.0,-1.5,
1970,2,0.0,-2.5,
1970,3,0.0,-3.5,
1970,4,0.0,-3.5,
1970,5,0.0,-4.0,
1970,6,0.167,-4.0,
1970,7,0.286,-3.0,
1970,8,0.375,-3.0,
1970,9,0.333,-4.0,
1970,10,0.3,-5.0,
1970,11,0.364,-4.5,
1970,12,0.417,-4.5,
1970,13,0.462,-5.0,
1970,14,0.429,-4.0,
1970,15,0.467,-4.0,
1970,16,0.438,-4.0,
1970,17,0.412,-4.5,
1970,18,0.389,-5.5,
1970,19,0.421,-5.5,
1970,20,0.45,-5.0,
1970,21,0.429,-6.0,
1970,22,0.455,-6.0,
1970,23,0.478,-6.0,
1970,24,0.5,-6.5,
1970,25,0.48,-7.0,
1970,26,0.5,-7.0,
1970,27,0.519,-6.0,
1970,28,0.536,-5.0,
1970,29,0.552,-5.0,
1970,30,0.533,-5.5,
1970,31,0.516,-6.0,
1970,32,0.531,-5.5,
1970,33,0.545,-4.5,
1970,34,0.529,-5.5,
1970,35,0.543,-6.0,
1970,36,0.556,-5.0,
1970,37,0.568,-5.0,
1970,38,0.553,-5.5,
1970,39,0.564,-5.5,
1970,40,0.55,-6.5,
1970,41,0.537,-7.5,
1970,42,0.548,-6.5,
1970,43,0.558,-5.5,
1970,44,0.545,-6.5,
1970,45,0.533,-7.0,
1970,46,0.543,-7.0,
1970,47,0.553,-7.0,
1970,48,0.562,-7.0,
1970,49,0.571,-6.5,
1970,50,0.56,-7.0,
1970,51,0.569,-6.5,
1970,52,0.558,-7.5,
1970,53,0.547,-8.5,
1970,54,0.537,-9.5,
1970,55,0.527,-10.5,
1970,56,0.536,-10.5,
1970,57,0.526,-9.5,
1970,58,0.517,-10.5,
1970,59,0.508,-10.5,
1970,60,0.5,-10.5,
1970,61,0.492,-11.0,
1970,62,0.5,-10.0,
1970,63,0.508,-10.0,
1970,64,0.516,-9.0,
1970,65,0.508,-10.0,
1970,66,0.515,-10.0,
1970,67,0.507,-10.0,
1970,68,0.515,-9.0,
1970,69,0.522,-9.0,
1970,70,0.529,-9.0,
1970,71,0.535,-9.0,
1970,72,0.542,-9.0,
1970,73,0.548,-9.0,
1970,74,0.541,-9.5,
1970,75,0.533,-9.5,
1970,76,0.539,-9.5,
1970,77,0.545,-9.5,
1970,78,0.551,-9.5,
1970,79,0.557,-9.5,
1970,80,0.562,-9.5,
1970,81,0.568,-9.5,
1970,82,0.573,-8.5,
1970,83,0.566,-8.5,
1970,84,0.571,-8.0,
1970,85,0.565,-9.0,
1970,86,0.558,-10.0,
1970,87,0.563,-10.0,
1970,88,0.557,-9.0,
1970,89,0.551,-10.0,
1970,90,0.544,-10.5,
1970,91,0.538,-10.5,
1970,92,0.543,-11.0,
1970,93,0.538,-12.0,
1970,94,0.543,-11.0,
1970,95,0.537,-11.5,
1970,96,0.531,-12.5,
1970,97,0.536,-12.5,
1970,98,0.531,-12.5,
1970,99,0.535,-11.5,
1970,100,0.54,-12.0,
1970,101,0.545,-10.5,
1970,102,0.539,-12.0,
1970,103,0.534,-12.0,
1970,104,0.538,-12.0,
1970,105,0.533,-12.0,
1970,106,0.528,-13.0,
1970,107,0.533,-12.0,
1970,108,0.528,-12.0,
1970,109,0.523,-13.0,
1970,110,0.518,-14.0,
1970,111,0.523,-12.0,
1970,112,0.527,-12.0,
1970,113,0.531,-12.0,
1970,114,0.535,-11.0,
1970,115,0.539,-10.5,
1970,116,0.543,-11.0,
1970,117,0.538,-11.0,
1970,118,0.534,-12.0,
1970,119,0.529,-13.0,
1970,120,0.533,-12.0,
1970,121,0.537,-11.0,
1970,122,0.541,-10.0,
1970,123,0.537,-11.0,
1970,124,0.532,-11.5,
1970,125,0.528,-12.0,
1970,126,0.532,-11.0,
1970,127,0.535,-11.0,
1970,128,0.531,-10.5,
1970,129,0.527,-11.5,
1970,130,0.523,-11.5,
1970,131,0.527,-10.0,
1970,132,0.53,-10.0,
1970,133,0.526,-11.0,
1970,134,0.522,-12.0,
1970,135,0.519,-12.0,
1970,136,0.515,-13.0,
1970,137,0.518,-13.0,
1970,138,0.522,-11.0,
1970,139,0.525,-11.0,
1970,140,0.521,-12.0,
1970,141,0.518,-13.0,
1970,142,0.514,-14.0,
1970,143,0.51,-14.0,
1970,144,0.507,-14.0,
1970,145,0.51,-13.0,
1970,146,0.514,-12.5,
1970,147,0.51,-11.5,
1970,148,0.507,-12.5,
1970,149,0.503,-13.0,
1970,150,0.507,-13.0,
1970,151,0.51,-13.0,
1970,152,0.507,-12.0,
1970,153,0.503,-13.0,
1970,154,0.506,-13.0,
1970,155,0.503,-14.0,
1970,156,0.506,-13.0,
1970,157,0.503,-14.0,
1970,158,0.5,-15.0,
1970,159,0.503,-14.0,
1970,160,0.5,-14.5,
1970,161,0.503,-14.5,
1969,1,1.0,0.0,
1969,2,0.5,-1.5,
1969,3,0.667,-1.5,
1969,4,0.75,-0.5,
1969,5,0.6,-2.0,
1969,6,0.5,-2.5,
1969,7,0.571,-1.5,
1969,8,0.625,-1.5,
1969,9,0.556,-1.5,
1969,10,0.5,-1.5,
1969,11,0.545,-0.5,
1969,12,0.583,-0.5,
1969,13,0.538,-0.5,
1969,14,0.571,0.0,
1969,15,0.533,0.0,
1969,16,0.562,1.0,
1969,17,0.529,0.0,
1969,18,0.556,0.0,
1969,19,0.579,0.0,
1969,20,0.6,0.0,
1969,21,0.571,-1.0,
1969,22,0.591,0.0,
1969,23,0.565,0.0,
1969,24,0.542,-1.0,
1969,25,0.52,-2.0,
1969,26,0.5,-2.0,
1969,27,0.519,-2.0,
1969,28,0.536,-1.5,
1969,29,0.552,-1.5,
1969,30,0.533,-2.5,
1969,31,0.516,-3.0,
1969,32,0.5,-3.5,
1969,33,0.515,-3.0,
1969,34,0.5,-3.0,
1969,35,0.486,-3.5,
1969,36,0.5,-2.5,
1969,37,0.486,-3.5,
1969,38,0.474,-3.5,
1969,39,0.487,-2.5,
1969,40,0.475,-3.5,
1969,41,0.488,-4.0,
1969,42,0.5,-3.0,
1969,43,0.512,-2.5,
1969,44,0.5,-2.5,
1969,45,0.511,-1.5,
1969,46,0.522,-0.5,
1969,47,0.511,-1.5,
1969,48,0.5,-1.5,
1969,49,0.49,-1.5,
1969,50,0.5,-1.5,
1969,51,0.51,-0.5,
1969,52,0.5,-2.0,
1969,53,0.491,-1.0,
1969,54,0.481,-2.0,
1969,55,0.473,-2.0,
1969,56,0.482,-1.0,
1969,57,0.474,-1.0,
1969,58,0.483,-1.0,
1969,59,0.475,-2.5,
1969,60,0.483,-2.0,
1969,61,0.492,-2.0,
1969,62,0.5,-1.0,
1969,63,0.508,-1.0,
1969,64,0.516,0.0,
1969,65,0.523,0.5,
1969,66,0.53,1.5,
1969,67,0.522,0.5,
1969,68,0.515,-0.5,
1969,69,0.522,0.5,
1969,70,0.514,0.5,
1969,71,0.521,0.5,
1969,72,0.528,0.5,
1969,73,0.534,0.5,
1969,74,0.541,0.5,
1969,75,0.533,-0.5,
1969,76,0.526,-1.5,
1969,77,0.519,-1.0,
1969,78,0.513,-1.0,
1969,79,0.506,-0.5,
1969,80,0.5,-1.5,
1969,81,0.506,0.5,
1969,82,0.5,0.5,
1969,83,0.506,1.5,
1969,84,0.5,0.5,
1969,85,0.494,-0.5,
1969,86,0.488,0.5,
1969,87,0.483,0.5,
1969,88,0.489,1.0,
1969,89,0.483,0.5,
1969,90,0.489,1.5,
1969,91,0.484,0.5,
1969,92,0.489,0.0,
1969,93,0.484,0.0,
1969,94,0.479,-1.0,
1969,95,0.474,-2.0,
1969,96,0.479,-1.0,
1969,97,0.474,-1.0,
1969,98,0.48,-1.0,
1969,99,0.475,-1.0,
1969,100,0.48,-1.0,
1969,101,0.475,-1.5,
1969,102,0.471,-2.0,
1969,103,0.466,-2.0,
1969,104,0.462,-2.0,
1969,105,0.467,-1.0,
1969,106,0.462,-1.5,
1969,107,0.458,-3.0,
1969,108,0.463,-2.5,
1969,109,0.468,-2.0,
1969,110,0.464,-1.5,
1969,111,0.459,-2.5,
1969,112,0.464,-2.5,
1969,113,0.46,-3.5,
1969,114,0.465,-2.0,
1969,115,0.461,-3.0,
1969,116,0.466,-1.5,
1969,117,0.47,-1.5,
1969,118,0.475,-0.5,
1969,119,0.479,0.0,
1969,120,0.483,1.0,
1969,121,0.479,0.0,
1969,122,0.475,0.5,
1969,123,0.472,0.0,
1969,124,0.468,-1.0,
1969,125,0.472,-1.0,
1969,126,0.476,-1.0,
1969,127,0.472,-2.0,
1969,128,0.477,-2.0,
1969,129,0.481,-1.0,
1969,130,0.485,-0.5,
1969,131,0.489,-0.5,
1969,132,0.485,-1.0,
1969,133,0.481,-1.0,
1969,134,0.478,-1.5,
1969,135,0.474,-1.5,
1969,136,0.471,-2.5,
1969,137,0.467,-2.5,
1969,138,0.471,-1.5,
1969,139,0.468,-2.0,
1969,140,0.464,-2.0,
1969,141,0.468,-1.5,
1969,142,0.472,-1.5,
1969,143,0.476,-1.5,
1969,144,0.479,-1.5,
1969,145,0.476,-1.5,
1969,146,0.473,-0.5,
1969,147,0.469,-0.5,
1969,148,0.466,-1.0,
1969,149,0.47,-0.5,
1969,150,0.467,-1.5,
1969,151,0.464,-2.5,
1969,152,0.461,-3.5,
1969,153,0.458,-4.5,
1969,154,0.455,-5.5,
1969,155,0.452,-5.5,
1969,156,0.449,-6.5,
1969,157,0.446,-7.5,
1969,158,0.443,-7.5,
1969,159,0.44,-8.5,
1969,160,0.438,-9.5,
1969,161,0.441,-9.0,
1969,162,0.438,-8.0,
1968,1,0.0,-1.0,
1968,2,0.0,-2.0,
1968,3,0.333,-2.5,
1968,4,0.25,-2.5,
1968,5,0.2,-2.5,
1968,6,0.333,-2.0,
1968,7,0.286,-2.0,
1968,8,0.375,-1.5,
1968,9,0.333,-2.0,
1968,10,0.4,-1.0,
1968,11,0.455,-1.0,
1968,12,0.5,-0.5,
1968,13,0.462,-2.0,
1968,14,0.5,-2.0,
1968,15,0.467,-3.0,
1968,16,0.438,-4.0,
1968,17,0.471,-3.0,
1968,18,0.444,-4.0,
1968,19,0.421,-5.0,
1968,20,0.4,-4.0,
1968,21,0.429,-3.0,
1968,22,0.409,-4.0,
1968,23,0.391,-4.0,
1968,24,0.417,-3.5,
1968,25,0.4,-4.5,
1968,26,0.423,-4.0,
1968,27,0.407,-4.5,
1968,28,0.393,-5.5,
1968,29,0.414,-4.5,
1968,30,0.4,-5.5,
1968,31,0.419,-5.0,
1968,32,0.406,-6.0,
1968,33,0.394,-6.0,
1968,34,0.412,-5.0,
1968,35,0.429,-4.0,
1968,36,0.417,-4.5,
1968,37,0.405,-4.5,
1968,38,0.395,-5.5,
1968,39,0.41,-4.5,
1968,40,0.425,-3.5,
1968,41,0.439,-3.5,
1968,42,0.452,-3.5,
1968,43,0.442,-3.5,
1968,44,0.455,-2.5,
1968,45,0.444,-3.0,
1968,46,0.435,-4.0,
1968,47,0.426,-5.0,
1968,48,0.438,-4.0,
1968,49,0.449,-3.0,
1968,50,0.44,-2.0,
1968,51,0.431,-3.5,
1968,52,0.442,-3.5,
1968,53,0.453,-3.5,
1968,54,0.444,-3.5,
1968,55,0.455,-3.5,
1968,56,0.464,-2.5,
1968,57,0.474,-2.5,
1968,58,0.466,-2.0,
1968,59,0.458,-3.0,
1968,60,0.45,-4.0,
1968,61,0.443,-4.0,
1968,62,0.452,-4.0,
1968,63,0.444,-4.0,
1968,64,0.438,-5.0,
1968,65,0.446,-5.0,
1968,66,0.439,-6.0,
1968,67,0.433,-7.0,
1968,68,0.426,-7.5,
1968,69,0.435,-7.5,
1968,70,0.429,-8.5,
1968,71,0.437,-8.5,
1968,72,0.431,-9.0,
1968,73,0.425,-9.0,
1968,74,0.432,-8.5,
1968,75,0.44,-8.0,
1968,76,0.434,-9.0,
1968,77,0.442,-8.0,
1968,78,0.449,-7.0,
1968,79,0.443,-8.0,
1968,80,0.438,-9.0,
1968,81,0.432,-10.0,
1968,82,0.427,-11.0,
1968,83,0.422,-12.0,
1968,84,0.417,-13.0,
1968,85,0.424,-13.0,
1968,86,0.419,-13.5,
1968,87,0.414,-14.5,
1968,88,0.409,-15.5,
1968,89,0.404,-16.5,
1968,90,0.4,-17.5,
1968,91,0.407,-17.5,
1968,92,0.402,-18.0,
1968,93,0.398,-17.5,
1968,94,0.404,-17.5,
1968,95,0.4,-18.0,
1968,96,0.396,-19.0,
1968,97,0.402,-19.0,
1968,98,0.398,-20.0,
1968,99,0.404,-20.0,
1968,100,0.4,-21.0,
1968,101,0.396,-21.5,
1968,102,0.392,-21.5,
1968,103,0.388,-22.5,
1968,104,0.394,-22.5,
1968,105,0.4,-22.5,
1968,106,0.396,-23.5,
1968,107,0.393,-23.5,
1968,108,0.398,-22.5,
1968,109,0.394,-22.0,
1968,110,0.4,-22.0,
1968,111,0.396,-22.0,
1968,112,0.393,-22.0,
1968,113,0.398,-22.0,
1968,114,0.395,-23.0,
1968,115,0.391,-24.0,
1968,116,0.388,-24.0,
1968,117,0.393,-23.0,
1968,118,0.39,-22.5,
1968,119,0.387,-23.5,
1968,120,0.392,-23.0,
1968,121,0.388,-23.0,
1968,122,0.385,-24.0,
1968,123,0.382,-25.0,
1968,124,0.379,-25.0,
1968,125,0.376,-26.0,
1968,126,0.373,-26.0,
1968,127,0.37,-27.0,
1968,128,0.367,-27.0,
1968,129,0.364,-27.0,
1968,130,0.369,-26.0,
1968,131,0.366,-26.0,
1968,132,0.364,-26.5,
1968,133,0.368,-26.5,
1968,134,0.373,-26.0,
1968,135,0.37,-27.0,
1968,136,0.375,-27.0,
1968,137,0.372,-28.5,
1968,138,0.37,-28.5,
1968,139,0.374,-28.5,
1968,140,0.379,-27.5,
1968,141,0.383,-25.5,
1968,142,0.387,-25.5,
1968,143,0.385,-25.5,
1968,144,0.389,-25.5,
1968,145,0.393,-24.5,
1968,146,0.397,-23.5,
1968,147,0.395,-24.5,
1968,148,0.399,-23.5,
1968,149,0.403,-23.5,
1968,150,0.4,-24.5,
1968,151,0.404,-24.0,
1968,152,0.408,-23.0,
1968,153,0.405,-24.0,
1968,154,0.409,-23.0,
1968,155,0.413,-22.0,
1968,156,0.417,-21.0,
1968,157,0.42,-20.0,
1968,158,0.418,-20.0,
1968,159,0.415,-21.0,
1968,160,0.419,-21.0,
1968,161,0.422,-20.0,
1968,162,0.42,-21.0,
1967,1,0.0,-1.0,
1967,2,0.0,-2.0,
1967,3,0.0,-3.0,
1967,4,0.0,-4.0,
1967,5,0.2,-4.0,
1967,6,0.167,-4.0,
1967,7,0.143,-4.0,
1967,8,0.125,-5.0,
1967,9,0.222,-4.5,
1967,10,0.2,-4.5,
1967,11,0.182,-4.5,
1967,12,0.25,-4.5,
1967,13,0.308,-4.5,
1967,14,0.286,-5.5,
1967,15,0.267,-6.5,
1967,16,0.25,-7.0,
1967,17,0.294,-6.0,
1967,18,0.278,-6.0,
1967,19,0.263,-6.5,
1967,20,0.25,-7.5,
1967,21,0.286,-7.0,
1967,22,0.273,-7.0,
1967,23,0.304,-7.0,
1967,24,0.292,-8.0,
1967,25,0.28,-8.0,
1967,26,0.269,-9.0,
1967,27,0.259,-9.0,
1967,28,0.25,-10.0,
1967,29,0.276,-10.0,
1967,30,0.3,-10.0,
1967,31,0.323,-9.5,
1967,32,0.312,-10.5,
1967,33,0.333,-10.0,
1967,34,0.324,-10.0,
1967,35,0.314,-10.5,
1967,36,0.333,-10.0,
1967,37,0.351,-9.5,
1967,38,0.342,-9.0,
1967,39,0.359,-9.0,
1967,40,0.35,-9.0,
1967,41,0.366,-8.5,
1967,42,0.381,-8.5,
1967,43,0.372,-8.5,
1967,44,0.364,-9.5,
1967,45,0.356,-10.5,
1967,46,0.37,-10.5,
1967,47,0.362,-11.5,
1967,48,0.375,-11.0,
1967,49,0.367,-12.0,
1967,50,0.36,-12.0,
1967,51,0.353,-12.0,
1967,52,0.346,-13.0,
1967,53,0.34,-14.0,
1967,54,0.333,-15.0,
1967,55,0.327,-15.0,
1967,56,0.321,-15.5,
1967,57,0.333,-14.5,
1967,58,0.345,-14.0,
1967,59,0.339,-15.0,
1967,60,0.35,-14.0,
1967,61,0.361,-13.0,
1967,62,0.355,-12.5,
1967,63,0.349,-12.5,
1967,64,0.344,-13.5,
1967,65,0.338,-14.5,
1967,66,0.333,-15.5,
1967,67,0.343,-15.5,
1967,68,0.338,-14.0,
1967,69,0.348,-14.0,
1967,70,0.357,-13.0,
1967,71,0.366,-12.0,
1967,72,0.361,-12.0,
1967,73,0.37,-12.0,
1967,74,0.365,-12.0,
1967,75,0.36,-12.5,
1967,76,0.355,-13.5,
1967,77,0.351,-13.5,
1967,78,0.359,-12.5,
1967,79,0.354,-14.0,
1967,80,0.35,-15.0,
1967,81,0.346,-15.0,
1967,82,0.341,-15.5,
1967,83,0.349,-15.5,
1967,84,0.357,-14.5,
1967,85,0.353,-14.5,
1967,86,0.349,-14.5,
1967,87,0.345,-14.5,
1967,88,0.352,-14.5,
1967,89,0.36,-14.5,
1967,90,0.356,-15.5,
1967,91,0.363,-14.5,
1967,92,0.37,-13.5,
1967,93,0.366,-15.0,
1967,94,0.362,-14.0,
1967,95,0.368,-14.0,
1967,96,0.365,-15.0,
1967,97,0.361,-14.5,
1967,98,0.367,-14.5,
1967,99,0.364,-14.5,
1967,100,0.37,-14.5,
1967,101,0.366,-15.5,
1967,102,0.363,-15.5,
1967,103,0.359,-17.0,
1967,104,0.356,-18.0,
1967,105,0.352,-19.0,
1967,106,0.358,-19.0,
1967,107,0.364,-18.0,
1967,108,0.37,-17.0,
1967,109,0.367,-18.0,
1967,110,0.364,-18.0,
1967,111,0.369,-18.0,
1967,112,0.366,-19.0,
1967,113,0.363,-20.0,
1967,114,0.36,-21.5,
1967,115,0.365,-21.5,
1967,116,0.362,-22.0,
1967,117,0.368,-22.0,
1967,118,0.373,-22.0,
1967,119,0.378,-21.0,
1967,120,0.383,-20.0,
1967,121,0.38,-21.0,
1967,122,0.385,-20.0,
1967,123,0.382,-20.0,
1967,124,0.387,-20.0,
1967,125,0.384,-20.0,
1967,126,0.381,-19.0,
1967,127,0.378,-20.0,
1967,128,0.375,-20.5,
1967,129,0.372,-20.5,
1967,130,0.377,-20.5,
1967,131,0.374,-21.5,
1967,132,0.379,-21.5,
1967,133,0.376,-22.5,
1967,134,0.373,-23.5,
1967,135,0.37,-22.5,
1967,136,0.375,-22.5,
1967,137,0.38,-22.5,
1967,138,0.377,-23.5,
1967,139,0.381,-22.5,
1967,140,0.379,-23.5,
1967,141,0.383,-23.0,
1967,142,0.38,-23.0,
1967,143,0.378,-24.0,
1967,144,0.375,-25.0,
1967,145,0.379,-24.0,
1967,146,0.384,-23.5,
1967,147,0.388,-23.5,
1967,148,0.385,-24.5,
1967,149,0.383,-25.5,
1967,150,0.38,-26.5,
1967,151,0.377,-27.5,
