rk,name,age,pos,g,pa,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ba,obp,slg,ops,ops_plus,roba,tb,gdp,hbp,sh,sf,ibb,pos.1,awards,season,bats,name
22,,19,,6,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1966,Left,Willie Crawford
26,,26,P,39,83,76,8,16,1,2,1,6,1,1,5,18,0.211,0.259,0.316,0.575,65.0,,24,1,0,2,0,0,,,1966,Left,Claude Osteen
9,,30,3B,78,216,186,17,40,6,0,1,20,2,6,25,30,0.215,0.313,0.263,0.577,70.0,,49,3,2,2,1,4,,,1965,Right,Dick Tracewski
16,,21,OF,22,41,41,3,7,0,0,1,2,0,0,0,9,0.171,0.171,0.244,0.415,19.0,,10,1,0,0,0,0,,,1965,Left,Derrell Griffith
15,,26,LF,17,64,60,3,15,1,1,0,9,2,1,2,4,0.25,0.27,0.3,0.57,66.0,,18,5,0,1,1,1,,,1965,Right,Tommy Davis
14,,31,3B,34,83,78,2,20,2,0,0,7,0,1,5,13,0.256,0.301,0.282,0.583,71.0,,22,1,0,0,0,0,,,1965,Right,Don LeJohn
13,,25,RF,41,91,81,5,17,2,1,1,10,0,0,9,20,0.21,0.297,0.296,0.593,73.0,,24,1,1,0,0,0,,,1965,Right,Al Ferrara
12,,35,OF,53,104,89,6,18,3,0,1,11,2,0,13,22,0.202,0.304,0.27,0.574,69.0,,24,3,0,2,0,3,,,1965,Left,Wally Moon
11,,24,3B,104,120,105,12,18,3,0,1,5,1,0,8,33,0.171,0.243,0.229,0.472,38.0,,24,3,2,5,0,1,,,1965,Right,John Kennedy
10,,23,C,56,162,150,8,36,5,1,3,13,0,0,10,26,0.24,0.29,0.347,0.637,85.0,,52,5,1,0,1,4,,,1965,Right,Jeff Torborg
6,,30,LF,131,518,468,57,121,24,1,12,58,15,6,24,81,0.259,0.315,0.391,0.706,104.0,,183,7,16,7,3,8,,,1965,Right,Lou Johnson
8,,26,RF,158,654,555,73,152,28,1,9,70,2,0,76,72,0.274,0.361,0.377,0.738,115.0,,209,7,3,14,6,11,,,1965,Left,Ron Fairly
7,,25,CF,142,595,558,52,133,24,3,10,57,25,9,14,81,0.238,0.263,0.346,0.609,76.0,,193,7,7,9,7,3,,,1965,Left,Willie Davis
5,,36,3B,111,432,372,54,104,19,4,4,39,9,5,53,31,0.28,0.374,0.384,0.758,121.0,,143,1,4,1,2,5,,,1965,Both,Jim Gilliam
4,,32,SS,158,711,650,92,186,14,7,0,33,94,31,40,64,0.286,0.33,0.329,0.66,93.0,,214,6,4,14,2,2,,,1965,Both,Maury Wills
3,,23,2B,157,631,544,57,136,21,4,12,69,3,5,71,92,0.25,0.337,0.369,0.706,106.0,,201,8,2,10,4,7,,,1965,Both,Jim Lefebvre
1,,32,C,136,480,437,42,102,10,0,8,57,1,6,34,51,0.233,0.289,0.311,0.601,75.0,,136,5,2,3,4,7,,,1965,Left,John Roseboro
18,,24,C,9,15,13,1,4,0,0,0,2,0,0,2,3,0.308,0.4,0.308,0.708,109.0,,4,0,0,0,0,0,,,1965,Right,Héctor Valle
17,,18,OF,52,29,27,10,4,0,0,0,0,2,0,2,8,0.148,0.207,0.148,0.355,5.0,,4,0,0,0,0,0,,,1965,Left,Willie Crawford
2,,25,1B,154,644,542,80,129,24,7,8,51,13,7,75,95,0.238,0.334,0.352,0.687,100.0,,191,6,5,19,3,1,,,1965,Both,Wes Parker
19,,26,OF,10,7,6,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,,0,0,0,1,0,0,,,1965,Right,Dick Smith
27,,26,P,61,18,16,0,0,0,0,0,0,0,0,0,10,0.0,0.059,0.0,0.059,-81.0,,0,0,1,1,0,0,,,1965,Right,Bob Miller
20,,27,1B,4,4,3,1,0,0,0,0,0,0,0,1,2,0.0,0.25,0.0,0.25,-20.0,,0,1,0,0,0,0,,,1965,Right,Johnny Werhas
33,,21,P,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1965,Right,Bill Singer
32,,20,P,5,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,1,0,0,,,1965,Right,Mike Kekich
31,,22,P,11,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1965,Right,John Purdin
29,,24,P,15,13,10,1,4,1,0,0,3,0,0,3,3,0.4,0.538,0.5,1.038,205.0,,5,0,0,0,0,0,,,1965,Left,Nick Willhite
28,,28,P,38,16,12,0,0,0,0,0,1,0,0,4,10,0.0,0.25,0.0,0.25,-20.0,,0,1,0,0,0,0,,,1965,Right,Howie Reed
30,,27,P,20,11,10,0,0,0,0,0,0,0,0,0,2,0.0,0.091,0.0,0.091,-71.0,,0,0,1,0,0,0,,,1965,Left,Jim Brewer
26,,29,P,59,21,19,0,3,0,0,0,0,0,0,2,7,0.158,0.238,0.158,0.396,18.0,,3,0,0,0,0,0,,,1965,Left,Ron Perranoski
25,,32,P,27,47,45,1,8,0,0,0,2,0,0,1,8,0.178,0.196,0.178,0.373,10.0,,8,0,0,1,0,0,,,1965,Left,Johnny Podres
24,,25,P,42,108,99,6,12,0,1,0,2,0,0,3,32,0.121,0.147,0.141,0.288,-15.0,,14,0,0,6,0,0,,,1965,Left,Claude Osteen
23,,29,P,43,127,113,4,20,2,0,0,7,0,0,10,44,0.177,0.242,0.195,0.437,29.0,,22,2,0,3,1,0,,,1965,Right,Sandy Koufax
22,,28,P,58,138,130,18,39,4,1,7,19,0,0,5,34,0.3,0.331,0.508,0.839,140.0,,66,6,1,2,0,0,,,1965,Right,Don Drysdale
21,,24,2B,8,2,1,3,1,0,0,0,0,1,0,0,0,1.0,1.0,1.0,2.0,485.0,,1,0,0,1,0,0,,,1965,Right,Nate Oliver
9,,29,IF,106,342,304,31,75,13,4,1,26,3,3,31,61,0.247,0.315,0.326,0.641,87.0,,99,2,0,6,1,4,,,1964,Right,Dick Tracewski
16,,24,IF,18,66,62,6,17,1,1,0,7,0,0,4,8,0.274,0.318,0.323,0.641,87.0,,20,4,0,0,0,2,,,1964,Right,Bart Shirley
15,,22,CI,24,72,67,3,14,0,0,1,2,0,1,3,7,0.209,0.243,0.254,0.497,45.0,,17,3,0,2,0,1,,,1964,Right,Ken McMullen
14,,26,3B,29,98,83,6,16,2,1,0,8,0,0,13,12,0.193,0.296,0.241,0.537,59.0,,20,3,0,0,2,0,,,1964,Right,Johnny Werhas
13,,34,RF,68,132,118,8,26,2,1,2,9,1,1,12,22,0.22,0.292,0.305,0.597,74.0,,36,4,0,2,0,3,,,1964,Left,Wally Moon
12,,27,C,50,135,123,1,22,3,0,0,10,0,0,8,19,0.179,0.226,0.203,0.429,26.0,,25,4,0,1,2,1,,,1964,Right,Doug Camilli
11,,24,1B,124,240,214,29,55,7,1,3,10,5,4,14,45,0.257,0.303,0.341,0.644,87.0,,73,2,1,9,2,3,,,1964,Both,Wes Parker
10,,20,UT,78,254,238,27,69,16,2,4,23,5,1,5,21,0.29,0.307,0.424,0.732,111.0,,101,7,1,10,0,0,,,1964,Left,Derrell Griffith
2,,25,1B,150,535,454,62,116,19,5,10,74,4,0,65,59,0.256,0.349,0.385,0.734,114.0,,175,6,2,10,4,6,,,1964,Left,Ron Fairly
8,,27,RF,134,492,433,60,98,13,2,24,69,1,0,51,113,0.226,0.303,0.432,0.735,111.0,,187,14,0,1,7,10,,,1964,Right,Frank Howard
7,,24,CF,157,652,613,91,180,23,7,12,77,42,13,22,59,0.294,0.316,0.413,0.729,110.0,,253,4,1,10,6,1,,,1964,Left,Willie Davis
6,,25,LF,152,631,592,70,163,20,5,14,86,11,8,29,68,0.275,0.311,0.397,0.708,105.0,,235,14,4,1,5,6,,,1964,Right,Tommy Davis
5,,35,3B,116,390,334,44,76,8,3,2,27,4,4,42,21,0.228,0.318,0.287,0.605,78.0,,96,7,3,9,2,2,,,1964,Both,Jim Gilliam
4,,31,SS,158,685,630,81,173,15,5,2,34,53,17,41,73,0.275,0.318,0.324,0.641,87.0,,204,6,0,11,3,0,,,1964,Both,Maury Wills
3,,23,2B,99,357,321,28,78,9,0,0,21,7,4,31,57,0.243,0.309,0.271,0.58,71.0,,87,11,0,4,1,6,,,1964,Right,Nate Oliver
18,,31,UT,37,30,28,1,5,1,0,0,3,0,0,2,12,0.179,0.233,0.214,0.448,31.0,,6,1,0,0,0,0,,,1964,Right,Lee Walls
17,,22,C,28,49,43,4,10,1,1,0,4,0,0,3,8,0.233,0.292,0.302,0.594,73.0,,13,0,1,1,1,1,,,1964,Right,Jeff Torborg
1,,31,C,134,475,414,42,119,24,1,3,45,3,3,44,61,0.287,0.357,0.372,0.729,113.0,,154,7,4,7,6,9,,,1964,Left,John Roseboro
19,,17,RF,10,17,16,3,5,1,0,0,0,1,1,1,7,0.313,0.353,0.375,0.728,112.0,,6,0,0,0,0,0,,,1964,Left,Willie Crawford
27,,28,P,72,23,19,1,2,0,0,0,0,0,0,1,8,0.105,0.15,0.105,0.255,-24.0,,2,0,0,3,0,0,,,1964,Left,Ron Perranoski
20,,27,P,40,128,110,10,19,2,0,1,8,0,0,4,29,0.173,0.202,0.218,0.42,22.0,,24,3,0,14,0,0,,,1964,Right,Don Drysdale
33,,31,P,2,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,,,,,0,0,1,0,0,0,,,1964,Left,Johnny Podres
32,,21,P,3,5,5,0,1,0,0,0,1,0,0,0,1,0.2,0.2,0.2,0.4,17.0,,1,0,0,0,0,0,,,1964,Right,John Purdin
31,,20,P,2,6,6,0,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,-3.0,,1,0,0,0,0,0,,,1964,Right,Bill Singer
29,,23,P,10,14,11,0,0,0,0,0,0,0,0,2,7,0.0,0.154,0.0,0.154,-51.0,,0,0,0,1,0,0,,,1964,Left,Nick Willhite
28,,27,P,26,22,20,0,2,0,0,0,1,0,0,2,12,0.1,0.182,0.1,0.282,-15.0,,2,0,0,0,0,0,,,1964,Right,Howie Reed
30,,24,P,8,11,11,0,1,0,0,0,1,1,0,0,5,0.091,0.091,0.091,0.182,-47.0,,1,0,0,0,0,0,,,1964,Left,Pete Richert
26,,25,P,74,23,19,1,3,0,0,0,0,0,0,2,7,0.158,0.238,0.158,0.396,18.0,,3,0,0,2,0,0,,,1964,Right,Bob Miller
24,,27,P,16,28,26,0,7,0,0,0,2,0,0,0,4,0.269,0.269,0.269,0.538,57.0,,7,1,0,2,0,0,,,1964,Left,Larry Miller
23,,21,P,27,50,45,1,3,0,0,0,0,0,0,1,19,0.067,0.087,0.067,0.154,-54.0,,3,0,0,4,0,0,,,1964,Right,Joe Moeller
22,,24,P,35,54,44,1,6,0,0,0,3,0,0,1,24,0.136,0.149,0.136,0.285,-16.0,,6,1,0,7,2,0,,,1964,Right,Phil Ortega
25,,26,P,34,23,22,0,6,0,0,0,3,0,0,1,10,0.273,0.304,0.273,0.577,70.0,,6,0,0,0,0,0,,,1964,Left,Jim Brewer
21,,28,P,29,81,74,3,7,0,0,0,1,0,0,3,32,0.095,0.141,0.095,0.236,-30.0,,7,1,1,3,0,0,,,1964,Right,Sandy Koufax
10,,32,1B,89,256,237,19,48,8,0,4,19,0,1,13,49,0.203,0.252,0.287,0.539,61.0,,68,10,3,2,1,4,,,1963,Right,Bill Skowron
17,,32,IF,22,26,23,4,5,1,0,1,2,0,0,3,10,0.217,0.308,0.391,0.699,108.0,,9,1,0,0,0,0,,,1963,Right,Don Zimmer
16,,29,2B,20,40,36,6,6,0,0,0,1,1,0,2,5,0.167,0.211,0.167,0.377,14.0,,6,0,0,2,0,0,,,1963,Right,Marv Breeding
14,,30,UT,64,94,86,12,20,1,0,3,11,0,0,7,25,0.233,0.29,0.349,0.639,90.0,,30,4,0,1,0,1,,,1963,Right,Lee Walls
13,,26,C,49,130,117,9,19,1,1,3,10,0,0,11,22,0.162,0.234,0.265,0.499,49.0,,31,4,0,2,0,6,,,1963,Right,Doug Camilli
12,,22,2B,65,178,163,23,39,2,3,1,9,3,4,13,25,0.239,0.298,0.307,0.605,81.0,,50,3,1,0,1,0,,,1963,Right,Nate Oliver
11,,28,SS,104,240,217,23,49,2,1,1,10,2,3,19,39,0.226,0.287,0.258,0.545,64.0,,56,3,0,3,1,1,,,1963,Right,Dick Tracewski
7,,23,CF,156,555,515,60,126,19,8,9,60,25,11,25,61,0.245,0.281,0.365,0.646,92.0,,188,9,3,6,6,6,,,1963,Left,Willie Davis
9,,33,OF,122,398,343,41,90,13,2,8,48,5,5,45,43,0.262,0.345,0.382,0.727,117.0,,131,12,1,4,5,5,,,1963,Left,Wally Moon
8,,26,RF,123,459,417,58,114,16,1,28,64,1,2,33,116,0.273,0.33,0.518,0.848,150.0,,216,7,4,2,3,4,,,1963,Right,Frank Howard
6,,24,LF,146,597,556,69,181,19,3,16,88,15,10,29,59,0.326,0.359,0.457,0.816,142.0,,254,17,4,1,7,5,,,1963,Right,Tommy Davis
5,,21,3B,79,259,233,16,55,9,0,5,28,1,2,20,46,0.236,0.297,0.339,0.636,90.0,,79,9,1,3,2,2,,,1963,Right,Ken McMullen
4,,30,SS,134,580,527,83,159,19,3,0,34,40,19,44,48,0.302,0.355,0.349,0.704,112.0,,184,3,1,5,3,0,,,1963,Both,Maury Wills
3,,34,2B,148,605,525,77,148,27,4,6,49,19,5,60,28,0.282,0.354,0.383,0.737,121.0,,201,11,2,12,6,2,,,1963,Both,Jim Gilliam
2,,24,1B,152,564,490,62,133,21,0,12,77,5,2,58,69,0.271,0.347,0.388,0.735,120.0,,190,12,1,11,4,7,,,1963,Left,Ron Fairly
